File,ID,English,Vietnamese
GameTextEvent,416251,"Hahaha...\nAhahahahaha!",""
GameTextEvent,416252,"Hahahaha!",""
GameTextEvent,416253,"Heh, it's been a while since I had\nsuch a good laugh.",""
GameTextEvent,416254,"Wh-who're you!?",""
GameTextEvent,416255,"A thief, not unlike yourselves.\nI heard the whole thing.",""
GameTextEvent,416256,"And while I agree that the ones who\ngot swindled are partly to blame...",""
GameTextEvent,416257,"You're even worse for being the\nswindler.",""
GameTextEvent,416258,"H-how dare you say that!",""
GameTextEvent,416259,"Thieves are parasites—stealing from\nothers to keep ourselves going.",""
GameTextEvent,416260,"But even we've got some dignity.",""
GameTextEvent,416261,"We steal things with our own\ntwo hands.",""
GameTextEvent,416262,"Unlike you, Dreige.",""
GameTextEvent,416263,"I know you've got no confidence\nin your own skills, which is why\nyou choose to trick people instead.",""
GameTextEvent,416264,"Tch... If it's my confidence you're so\nworried about, let me put your mind\nat ease.",""
GameTextEvent,416265,"Because I'm confident I'll be able\nto crush you into dust!",""
GameTextEvent,416266,"...Next time, I'll buy my own drinks.",""
GameTextEvent,416267,"I don't need the help, but...\nI won't stop you from trying.",""
GameTextEvent,416268,"Just don't make this harder\nthan it needs to be, got it?",""
GameTextEvent,416269,"Hmph...\nTurns out he was all bark.",""
GameTextEvent,416270,"Nngh... K-kill them...",""
GameTextEvent,416271,"No thanks.",""
GameTextEvent,416272,"Go on living as a disgrace.",""
GameTextEvent,416273,"You're not too shabby.",""
GameTextEvent,416274,"I'll repay the favor one day.",""
GameTextEvent,416275,"See you.",""
GameTextEvent,416276,"You just can't keep your nose out\nof other people's business, can you?",""
GameTextEvent,416277,"Tch. Fine...",""
GameTextEvent,416278,"Guess I'll have to be the necklace\nthat protects you on the road.",""
GameTextEvent,416279,"Let's get going, <chara_name>.",""
GameTextEvent,416280,"Wherever our feet may take us.",""
GameTextEvent,416281,"Today's the day, Z'aanta! You're\nfinally gonna pay us what you owe!",""
GameTextEvent,416282,"Aye, I shalle gladly do so.",""
GameTextEvent,416283,"...Once I have the money.",""
GameTextEvent,416284,"Grr... We ain't jokin' around!",""
GameTextEvent,416285,"And who the hell're you?",""
GameTextEvent,416286,"You've got nothin' to do with this!\nOutta our way!",""
GameTextEvent,416287,"Art thou all right?",""
GameTextEvent,416288,"I am H'aanit, apprentice of Z'aanta.",""
GameTextEvent,416289,"Allowe me to settlen my master's debt.",""
GameTextEvent,416290,"Heh, your apprentice\nis pretty impressive...",""
GameTextEvent,416291,"Nothin' like her pathetic\nmaster at all. Hahaha!",""
GameTextEvent,416292,"Master is not pathetic!\nHe is a hunter of legend.",""
GameTextEvent,416293,"Although I will admitte, only his\nbow arm is truly worthy of praise...",""
GameTextEvent,416294,"H-H'aanit... Thy words stingeth\neven more than theirs doth...",""
GameTextEvent,416295,"Well, we got what we came for.\nWe're outta here!",""
GameTextEvent,416296,"See ya, Z'aanta. Try to be a good\nold man for that poor apprentice\nof yours!",""
GameTextEvent,416297,"Ahem...",""
GameTextEvent,416298,"Mine apologies, H'aanit. It woulde\nseem I am still weak to games of\nchance.",""
GameTextEvent,416299,"I will not aske thee to quitten.",""
GameTextEvent,416300,"But I thinke thou ought not to\nborrowen leaves to do so.",""
GameTextEvent,416301,"Be not such a worrywart, my dear\nprentice. A single hunt could earne\nme all the money I neede.",""
GameTextEvent,416302,"To think, I neede only catch game to\ncontinuen those games of chance!\nHahaha!",""
GameTextEvent,416303,"*sigh* That way of thinking\nwill be thy downfall, Master.",""
GameTextEvent,416304,"Thou had best keepest thy distance\nfrom him. Master is nothing but trouble.",""
GameTextEvent,416305,"Now tellen me, Master.\nWhy didst thou summon me here?",""
GameTextEvent,416306,"Ah, yes. I wished to haven thee\nundertaken a trial.",""
GameTextEvent,416307,"Thou meanst to sayen repaying thy\ndebt was some type of test?",""
GameTextEvent,416308,"This is no time for jests, my girl.\nThe trial will not be so easy.",""
GameTextEvent,416309,"My prentice...",""
GameTextEvent,416310,"I wishe for thee to defeaten the\nivory shadow that appeareth in\nthe Great Tree's Tears.",""
GameTextEvent,416311,"The ivory shadow is a wild boar\nwhose body is entirely white.",""
GameTextEvent,416312,"I have lived many years as a hunter,\nyet have never seen anything quite\nlike it.",""
GameTextEvent,416313,"It is a giant and most ferocious beast.",""
GameTextEvent,416314,"Many a hunter has taken on the\nchallenge, yet none have succeeded.",""
GameTextEvent,416315,"What they feareth most is its\nincredible recovery prowess.",""
GameTextEvent,416316,"Small wounds healen in the\nblink of an eye.",""
GameTextEvent,416317,"I see. Thou want me to slayen\nthis ivory shadow.",""
GameTextEvent,416318,"I accepte.",""
GameTextEvent,416319,"That girl...",""
GameTextEvent,416320,"My dear prentice hath more skill with\na bow than any hunter I've ever mette.",""
GameTextEvent,416321,"But that is precisely why she\nhas yet to learnen all she can.",""
GameTextEvent,416322,"Indeed... She hath never hadde\nto relyen on another in combat.",""
GameTextEvent,416323,"When it cometh to the hunt, she\ntaketh only her snow leopard, Linde.",""
GameTextEvent,416324,"But there will cometh a day when their\npower combined will not be enough\nto bringen down a beast.",""
GameTextEvent,416325,"That is why I wishe her to learnen to\nrelyen on the strength of others in\nbattle.",""
GameTextEvent,416326,"Ah, I see thou understandest\nwhy I saye this.",""
GameTextEvent,416327,"Indeed, I wante thee to helpen H'aanit\nlearneth this very valuable lesson.",""
GameTextEvent,416328,"My reason is simple.\nThou art a fighter.",""
GameTextEvent,416329,"And thou possessest a good heart.",""
GameTextEvent,416330,"Thou hesitatedest not to stoppen\nthose ruffians earlier, after all.",""
GameTextEvent,416331,"So please, I aske thee to helpen her\ndefeateth the ivory shadow.",""
GameTextEvent,416332,"Thankenee.",""
GameTextEvent,416333,"She musteth be making her way to\nthe Great Tree's Tears by now.",""
GameTextEvent,416334,"She no doubt intends to learnen\nall she can of her quarry before\nthe hunt.",""
GameTextEvent,416335,"Hm? Thou were with Master earlier,\nwere thou not?",""
GameTextEvent,416336,"I see... He askede thee to helpen me\nbringe down the ivory shadow.",""
GameTextEvent,416337,"I apologize, but Linde is my partner.",""
GameTextEvent,416338,"Rawr...",""
GameTextEvent,416339,"Praye tellen Master that we shalle\nundertaken his trial on our own.",""
GameTextEvent,416340,"Rawr!",""
GameTextEvent,416341,"Linde... Thou wouldst take so quickly\nto someone thou've just met?",""
GameTextEvent,416342,"'Tis a rare sight indeed.",""
GameTextEvent,416343,"Rawr!",""
GameTextEvent,416344,"What's that? Thou wishest\nfor us to fighten together?",""
GameTextEvent,416345,"If that is what thou desirest, Linde,\nthen I suppose there's no helping it.",""
GameTextEvent,416346,"Thy name is <chara_name>, yes?\nThou art welcome to comen with us\nif thou wishest.",""
GameTextEvent,416347,"Grrr...!",""
GameTextEvent,416348,"Indeed, a beast cometh.",""
GameTextEvent,416349,"'Tis not the ivory shadow,\nbut even so...",""
GameTextEvent,416350,"Standest thou against me?\nThen be hunted!",""
GameTextEvent,416351,"Thou art quite the warrior,\n<chara_name>.",""
GameTextEvent,416352,"It is no wonder my master askede\nthee to comen here.",""
GameTextEvent,416353,"But the ivory shadow is far mightier\na foe than the beast we just fought.",""
GameTextEvent,416354,"White monsters aren very rare and\noften possess special powers.",""
GameTextEvent,416355,"We muste striken at that beast's weak\npoints if we are to standen a chance\nagainst its healing abilities.",""
GameTextEvent,416356,"Now comen.",""
GameTextEvent,416357,"Hm? What's the matter, Linde?",""
GameTextEvent,416358,"Ah!",""
GameTextEvent,416359,"What is this ominous air...?",""
GameTextEvent,416360,"I have never felt anything so\nwicked before, not from any beast.",""
GameTextEvent,416361,"Grrr...!",""
GameTextEvent,416362,"Shooten true!",""
GameTextEvent,416363,"Tch. It got away...",""
GameTextEvent,416364,"Linde, followen the scent of blood.",""
GameTextEvent,416365,"Rawr!",""
GameTextEvent,416366,"*whimper*",""
GameTextEvent,416367,"I see...\nSo the trail endeth here.",""
GameTextEvent,416368,"Hm!?",""
GameTextEvent,416369,"There it is!",""
GameTextEvent,416370,"It can't be...",""
GameTextEvent,416371,"Has the wound healed already?",""
GameTextEvent,416372,"What!?",""
GameTextEvent,416373,"I see...\nThere are two of them!",""
GameTextEvent,416374,"And now we are regrettably\nsurrounded...",""
GameTextEvent,416375,"I see.\nThen I leave that one to thee!",""
GameTextEvent,416376,"Now, we fighte!",""
GameTextEvent,416377,"Thou laid the beast low...",""
GameTextEvent,416378,"Thankenee, <chara_name>.",""
GameTextEvent,416379,"Linde and I woulde not have been\nable to winnen against two of those\nbeasts.",""
GameTextEvent,416380,"I see...",""
GameTextEvent,416381,"Perhaps Master askede thee to joinen\nme because he knew this would happen.",""
GameTextEvent,416382,"He wanted me to learnen to rely on\nthe strength of others in battle...",""
GameTextEvent,416383,"I see.\nThis is exactly what he meant.",""
GameTextEvent,416384,"Rawr!",""
GameTextEvent,416385,"Grr!",""
GameTextEvent,416386,"Ah, it seems I've been found.",""
GameTextEvent,416387,"Master!",""
GameTextEvent,416388,"You both did very well!",""
GameTextEvent,416389,"......",""
GameTextEvent,416390,"Rawr!",""
GameTextEvent,416391,"Yes, thou too, Linde.",""
GameTextEvent,416392,"What art thou doing here, Master?",""
GameTextEvent,416393,"Well, that is...",""
GameTextEvent,416394,"I was just taking Hägen here for\na walk and...happened to passen by.",""
GameTextEvent,416395,"Grr!",""
GameTextEvent,416396,"Ah, I see...\nMaster is lying.",""
GameTextEvent,416397,"Regardless of what brought\nme here...",""
GameTextEvent,416398,"The fact remains that thou\npassed the trial, H'aanit.",""
GameTextEvent,416399,"That means there is nothing left\nfor me to teachen thee.",""
GameTextEvent,416400,"It is time thou settest out on\nthine own journey, my girl.",""
GameTextEvent,416401,"Thou muste carven thine own\npath forward.",""
GameTextEvent,416402,"But Master...",""
GameTextEvent,416403,"Oh, don't thou worryest about me.\nFirst, I will take this beast to be\nsold and repaye my debt and—oh!",""
GameTextEvent,416404,"Thou meant to use this trial as a\nway to fill thy coffers?",""
GameTextEvent,416405,"No, no! Thou misunderstandest me!\nThis was never mine intent, but rather\na very fortunate outcome...",""
GameTextEvent,416406,"I believe thou not.",""
GameTextEvent,416407,"Time to go, Hägen!",""
GameTextEvent,416408,"*sigh* Master can be a fool, but\nhe did teachen me a valuable lesson.",""
GameTextEvent,416409,"This trial hath opened mine eyes\nto a new possibility—",""
GameTextEvent,416410,"That of growing stronger with thee.",""
GameTextEvent,416411,"Master hath shown me what it means\nto fighten at someone's side.",""
GameTextEvent,416412,"Wouldst thou letten me joine thee on thy\njourney and see just how far I can go?",""
GameTextEvent,416413,"Take H'aanit on your journey?",""
GameTextEvent,416414,"I see...\nHow very unfortunate.",""
GameTextEvent,416415,"I will continue my training, until\nI am worthy to standen beside thee.",""
GameTextEvent,416416,"If I spent this day the same way as the\none before, I could not change tomorrow.",""
GameTextEvent,416417,"Meeting thee helped me realize that.",""
GameTextEvent,416418,"That is why I have decided to change,\nto become stronger than I was yesterday!",""
GameTextEvent,416419,"Comen, <chara_name>.\nThe road awaits!",""
GameTextEvent,416420,"Rawr!",""
GameTextEvent,416421,"And thou, too, Linde.",""
GameTextEvent,416422,"Rawr, rawr!",""
GameTextEvent,416433,"Hello there, <chara_name>.\nWe meet again.",""
GameTextEvent,416435,"Do you remember me?\nI am Ophilia.",""
GameTextEvent,416436,"It's quite chilly out today. Why not\ncome inside and warm up a little?",""
GameTextEvent,416437,"This is the Sacred Flame that shines\ndown on the land of Orsterra.",""
GameTextEvent,416438,"I am certain it was the Flame\nthat brought us together yet again.",""
GameTextEvent,416439,"Long ago, the gods fought with\nthe wicked Galdera, lord of the\nmost infernal magicks.",""
GameTextEvent,416440,"Flamebringer Aelfric, lord of all that\nis holy, called astral fire down upon\nGaldera to seal him away.",""
GameTextEvent,416441,"And that is how the Sacred Flame\ncame to be.",""
GameTextEvent,416442,"There you are, Phili.",""
GameTextEvent,416443,"Let me introduce you two.",""
GameTextEvent,416444,"Lianna, this is <chara_name>.\nWe met before.",""
GameTextEvent,416445,"It's a pleasure to meet you.\nI'm Lianna, Ophilia's sister.",""
GameTextEvent,416446,"...Yes. But not by blood.",""
GameTextEvent,416447,"You see, I lost my family in\nthe war when I was young...",""
GameTextEvent,416448,"Do not despair, Ophilia.\nFrom today, we are your family.",""
GameTextEvent,416449,"This is Lianna, my daughter.\nYour new sister.",""
GameTextEvent,416450,"......",""
GameTextEvent,416451,"My name's Lianna. But you can\ncall me Anna, if you'd like...?",""
GameTextEvent,416452,"......",""
GameTextEvent,416453,"This way! Up here!",""
GameTextEvent,416454,"Where...where are we going?",""
GameTextEvent,416455,"Here we are!",""
GameTextEvent,416456,"What is this place?",""
GameTextEvent,416457,"It's my favorite place\nin all the world!",""
GameTextEvent,416458,"Maybe it could become\nyour favorite place, too?",""
GameTextEvent,416459,".........",""
GameTextEvent,416460,".........",""
GameTextEvent,416461,"It's...beautiful...",""
GameTextEvent,416462,"Isn't it, though?\nThat's why I love it here!",""
GameTextEvent,416463,"Here, Phili. This is for you!",""
GameTextEvent,416464,"So now...won't you play with me?",""
GameTextEvent,416465,".........",""
GameTextEvent,416466,"Still no?",""
GameTextEvent,416467,".........",""
GameTextEvent,416468,"Phili, are you crying?",""
GameTextEvent,416469,"No, I'm not...I'm not crying.",""
GameTextEvent,416470,"Good to hear it! We're going\nto be the best of sisters, Phili...\nI just know it!",""
GameTextEvent,416471,"I...I'd like that, too...\nLianna...",""
GameTextEvent,416472,"That's how we met.",""
GameTextEvent,416473,"I still have that flower you gave me\nall those years ago.",""
GameTextEvent,416474,"See?",""
GameTextEvent,416475,"Wow! And you even made\na pressed flower out of it.",""
GameTextEvent,416476,"It warms my heart knowing\nyou took such good care of it.\nYou truly are kind, Phili.",""
GameTextEvent,416477,"Of course I did.\nIt's my most prized possession.",""
GameTextEvent,416478,"Thank you, Phili!",""
GameTextEvent,416479,"No, Anna. I'm the one who\nshould be thanking you.",""
GameTextEvent,416480,"It was this flower that allowed me\nto finally move on with my life.",""
GameTextEvent,416481,"It's been a while, Ophilia.",""
GameTextEvent,416482,"I'm sorry, but...do I know you?",""
GameTextEvent,416483,"Yes, but...I'm not surprised you don't\nrecognize me. You were so young\nwhen we last saw each other.",""
GameTextEvent,416484,"Your father, Horst... He left me\nwith something important.",""
GameTextEvent,416485,"Would you mind coming to get it?\n...I'll be waiting for you outside.",""
GameTextEvent,416486,"Is he a friend of yours?",""
GameTextEvent,416487,"He knew my name, but...I don't\nrecall ever meeting him before.",""
GameTextEvent,416488,"Perhaps if I speak with him a\nlittle more, I may remember.",""
GameTextEvent,416489,"Wait here.",""
GameTextEvent,416490,"Phili, wait!",""
GameTextEvent,416491,"I wonder if she'll be okay...\nFor some reason, this whole\nsituation makes me nervous.",""
GameTextEvent,416492,"<chara_name>...\nWould you mind going after her?",""
GameTextEvent,416493,"Ah, I see you've decided to\njoin us as well.",""
GameTextEvent,416494,"I thought it best for Ophilia and I\nto speak alone as it is a private\nmatter, but...",""
GameTextEvent,416495,"If she's fine with you being here,\nso be it.",""
GameTextEvent,416496,"Allow me to introduce myself.\nMy name is Edwin.",""
GameTextEvent,416497,"I am a former soldier who\nonce served under Horst.",""
GameTextEvent,416498,"You knew my father?",""
GameTextEvent,416499,"Indeed. He was a strong and kind\nman, to whom I owe much.",""
GameTextEvent,416500,"I remember rushing over to attend\nthe celebration of your birth.",""
GameTextEvent,416501,"...I am sorry for what happened\nto him.",""
GameTextEvent,416502,"War has an unfortunate way of\nrobbing people of everything...",""
GameTextEvent,416503,"...You said you had something of his?",""
GameTextEvent,416504,"That's right.\nI carry a memento from your father.",""
GameTextEvent,416505,"But I think it best in the hands of\nfamily, rather than my own.",""
GameTextEvent,416506,"Would you mind coming with\nme to the entrance of town?",""
GameTextEvent,416507,"Not at all, but...",""
GameTextEvent,416508,"Will your friend be joining us?",""
GameTextEvent,416509,"Then it's settled.\nFollow me.",""
GameTextEvent,416510,"Wait here. There's something\nI want to show you...",""
GameTextEvent,416511,"Is this the girl?",""
GameTextEvent,416512,"Tch, looks like she brought a friend.",""
GameTextEvent,416513,"Don't matter.\nWe'll just kill 'em off.",""
GameTextEvent,416514,"Be my guest. But make sure the\ngirl lives, else we can't use her.",""
GameTextEvent,416515,"What is going on here?",""
GameTextEvent,416516,"Hahaha...\nAhahahaha!",""
GameTextEvent,416517,"Didn't yer father ever teach ya\nnot to trust strangers?",""
GameTextEvent,416519,"What is the meaning of this?",""
GameTextEvent,416520,"Do I really gotta spell it out for ya!?\nI ain't got nothin' from yer old man!\nThis was all a trick!",""
GameTextEvent,416521,"I heard yer Archbishop Josef's\ndaughter now.",""
GameTextEvent,416522,"And I'm sure he'll want his precious\nli'l girl back, no matter how much\nit costs!",""
GameTextEvent,416523,"That's horrible...",""
GameTextEvent,416524,"What are you doing to my daughter?",""
GameTextEvent,416525,"Who the hell're you!?",""
GameTextEvent,416526,"Your Excellency!",""
GameTextEvent,416527,"H-how the hell'd ya know\nwe'd be here!?",""
GameTextEvent,416528,"I ask you to remain calm, and please...\nPromise me one thing.",""
GameTextEvent,416529,"That you will not hurt my dear\nOphilia.",""
GameTextEvent,416530,"Heh... I ain't promisin' ya anythin'!",""
GameTextEvent,416531,"But if ya give me everythin' ya got,\nshe <i>might</> just get outta this alive.",""
GameTextEvent,422643,"Please... Stop...",""
GameTextEvent,416532,"I don't want to put His Excellency\nin any danger.",""
GameTextEvent,416533,"If it is money you desire,\nI will give you everything I have.",""
GameTextEvent,416534,"Your Excellency...!",""
GameTextEvent,416535,"Heh. Glad we could understand each other,\n<i>Your Excellency</>.",""
GameTextEvent,416536,"Don't get why you'd do all that for\na girl who ain't even got a drop of\nyour blood, though.",""
GameTextEvent,416537,"Tell me...\nIs money truly what you're after?",""
GameTextEvent,416538,"I can see you are unhappy...",""
GameTextEvent,416539,"And you have every right to be.\nThis world is unfair and unjust.",""
GameTextEvent,416540,"Your Excellency...",""
GameTextEvent,416541,"......",""
GameTextEvent,416542,"...I can feel it too.",""
GameTextEvent,416543,"When I looked into Edwin's eyes,\nI could feel his pain.",""
GameTextEvent,416544,"It reminded me of how I felt\nwhen I was a child...",""
GameTextEvent,422644,"Perhaps you lost something dear\nto you too...",""
GameTextEvent,416545,"......",""
GameTextEvent,416546,"Won't you tell us your story, Edwin?",""
GameTextEvent,416547,"You have a kind heart, Ophilia.",""
GameTextEvent,416548,"You extend a hand to those in need,\neven if they would do you harm.",""
GameTextEvent,416549,"Of course...\nThere is nothing else I <i>can</> do.",""
GameTextEvent,416550,"You make me sick...",""
GameTextEvent,416551,"Don't ya dare look at me like that!\nWhat could a little girl know of my\nsufferin'!?",""
GameTextEvent,416552,"You got yourself a new family,\nand I...",""
GameTextEvent,416553,"Enough talk, dammit!\nI'm gonna kill ya both!",""
GameTextEvent,422645,"Don't you think that's enough, Edwin?",""
GameTextEvent,422646,"Hmph.",""
GameTextEvent,422647,"...The war robbed me too.",""
GameTextEvent,422648,"Took my family and everything\nI held dear.",""
GameTextEvent,422649,"Just like me...",""
GameTextEvent,422650,"Even if you feel empty or like a part\nof you is missing...there are ways to\nfill that void. But you can't do it alone.",""
GameTextEvent,422651,"...You're weak, just like yer old man.",""
GameTextEvent,422652,"Durin' the war, he never stopped\nbelievin' in people.",""
GameTextEvent,422653,"Father...",""
GameTextEvent,422654,"Once you've calmed down a bit,\nwhy don't you come to the church?",""
GameTextEvent,416560,"I will pray for you, as often as I can.",""
GameTextEvent,416562,"Are you all right, Ophilia?",""
GameTextEvent,416563,"Your Excellency...",""
GameTextEvent,416564,"I was so scared... I don't know what\nI'd do if something happened to you...",""
GameTextEvent,416565,"Ophilia...",""
GameTextEvent,416566,"<chara_name>, Your Excellency...",""
GameTextEvent,416567,"Thank you both so much.",""
GameTextEvent,416568,"You needn't thank me, Ophilia.",""
GameTextEvent,416569,"......",""
GameTextEvent,416570,"What's the matter, Phili?",""
GameTextEvent,416571,"I was just thinking...if I hadn't\nmet you or His Excellency...",""
GameTextEvent,416572,"I never would have opened up again.\nI may have...walked a very dark path.",""
GameTextEvent,416573,"Ophilia...",""
GameTextEvent,416574,"You have a kind heart and believe\nin others.",""
GameTextEvent,416575,"These are things we did not teach you,\nfor they come from within you.",""
GameTextEvent,416576,"And whenever I look at you, I am\nreminded that I must constantly\nbe at my best.",""
GameTextEvent,416581,"Your Excellency...",""
GameTextEvent,416582,"I believe it was by the grace of the\nSacred Flame that our paths crossed.",""
GameTextEvent,416583,"...As do I.",""
GameTextEvent,416584,"<chara_name>, that could have\nended differently if not for you.",""
GameTextEvent,416585,"You have my gratitude.",""
GameTextEvent,416587,"<chara_name>...",""
GameTextEvent,416588,"Would you mind if I traveled with you?",""
GameTextEvent,416589,"I want to learn and grow as a cleric\nof the Sacred Flame.",""
GameTextEvent,416590,"And I am certain that I could show\nmy gratitude to His Excellency and\nLianna that way.",""
GameTextEvent,416591,"Take Ophilia on your journey?",""
GameTextEvent,416592,"Then I shall pray that you have\na change of heart someday.",""
GameTextEvent,416593,"I will await you at the Great Cathedral\nof Flamesgrace.",""
GameTextEvent,416594,"Then let us be off. Today marks\nthe beginning of our journey.",""
GameTextEvent,416595,"But it's strange...\nI don't feel nervous. Not at all.",""
GameTextEvent,416596,"It must be because I have the\nlove and support of my family.",""
GameTextEvent,416597,"I shall keep them in my heart and\nremain true to myself in our travels.",""
GameTextEvent,416598,"May the Sacred Flame light our path.",""
GameTextEvent,416599,"Excuse me! You there!\nCan I talk to you for a moment?",""
GameTextEvent,416600,"There's actually a pretty ferocious\nmonster up ahead. Several travelers\nhave already lost their lives to it.",""
GameTextEvent,416601,"So if you don't fancy your odds,\nI suggest turning back.",""
GameTextEvent,416602,"If you do manage to defeat it,\nthough, I'll give you an anchorite's\nhat as a reward!",""
GameTextEvent,416603,"Oho, you struck down the beast!\nYou're a strong one, you are.",""
GameTextEvent,416604,"Here's your reward, as promised.",""
GameTextEvent,416607,"What's this?\nA leather bag...?",""
GameTextEvent,416608,"Look! There's a tome inside!",""
GameTextEvent,416610,"But it's written in an ancient language...\nI can't read this.",""
GameTextEvent,416611,"Hm? Are you interested in this book?\nThen you should take it.",""
GameTextEvent,416612,"Not far from here you'll find\nAtlasdam, the city of scholars.",""
GameTextEvent,416613,"There's a man there who should be\nable to help you decipher that text.\nWhat was his name again...?",""
GameTextEvent,416614,"Ah, that's right! Cyrus!\nWhy don't you seek him out?",""
GameTextEvent,416615,"Oh my, it isn't often I get guests.",""
GameTextEvent,416616,"I am Cyrus Albright, a scholar here\nat the Royal Academy of Atlasdam.",""
GameTextEvent,421989,"And you are?",""
GameTextEvent,421990,"<chara_name>, you say?\nAnd you hail from Wishvale.",""
GameTextEvent,416617,"From the looks of it, that tome\nyou carry is quite ancient.",""
GameTextEvent,416618,"If I were to wager a guess, I'd say\nit was the reason you stopped by.",""
GameTextEvent,416619,"Well, you and your tome are\nmore than welcome here.",""
GameTextEvent,416620,"There is no greater joy in my life\nthan the prospect of acquiring\nnew knowledge.",""
GameTextEvent,416621,"Now then, let me take a look at\nwhat you've so kindly brought me.",""
GameTextEvent,416622,"It says here, <i>The Book of Prophecy</>.\nUtterly fascinating.",""
GameTextEvent,416623,"But for some reason, this tome\nseems a tad...damp.",""
GameTextEvent,416624,"I beg your pardon?\nIt came from inside a monster?",""
GameTextEvent,416625,"Well, then...without further ado,\nlet us see what it says.",""
GameTextEvent,416626,"......",""
GameTextEvent,416627,"The book seems to have been\ncreated by a great and ancient\nmage via some arcane technique.",""
GameTextEvent,416628,"It also seems to record events\nthat will happen to the holder,\none after the next.",""
GameTextEvent,416629,"The content is about the successive\nowners of the tome, and how each\ncame to acquire it...",""
GameTextEvent,416630,"And what have we here?\nI recognize this name.",""
GameTextEvent,416631,"Professor Polius's name is written\nhere, near the back.",""
GameTextEvent,416632,"I studied under him once upon a time.",""
GameTextEvent,416633,"He was a brilliant inventor who\ndelighted in surprising others.",""
GameTextEvent,416634,"Whenever he created something new,\nhe and his wife would give elaborate\npresentations about it.",""
GameTextEvent,416635,"According to this tome, he obtained\nthe book at a secondhand market.",""
GameTextEvent,416636,"Let me read you the rest of his entry.\n""Polius would invent something\nincredible.""",""
GameTextEvent,416637,"""But he would one day be attacked\nby a beast and eaten.""",""
GameTextEvent,416638,"If the text here is to be believed,\nProfessor Polius is...already dead.",""
GameTextEvent,416639,"Hmm, let's see what else it says.",""
GameTextEvent,416640,"""Afterward, a traveler would defeat\nthe beast and recover the tome.""",""
GameTextEvent,416641,"...That is where the records end.",""
GameTextEvent,416642,"I see. I suppose the traveler\nmentioned here is you.",""
GameTextEvent,416643,"...Truly an intriguing tome.",""
GameTextEvent,416644,"But it doesn't seem to have any\nnew predictions for the future.",""
GameTextEvent,416645,"I should like to keep an eye on\nthis book a little longer, just in\ncase anything new is added.",""
GameTextEvent,416646,"My apologies, but would you kindly\nreturn here on the morrow? There's an\ninn nearby if you need accommodations.",""
GameTextEvent,418488,"Cyrus told me you might be\nstopping by.",""
GameTextEvent,418489,"I have a room waiting for you.\nPlease, get some rest.",""
GameTextEvent,416647,"Ah, there you are.",""
GameTextEvent,416648,"I spent all last night staring at the\nlast blank page of the tome.",""
GameTextEvent,416649,"And as you can see, my patience was\nrewarded. A new prophecy has arisen.",""
GameTextEvent,416650,"I admit, I am quite curious as to how\nit all works, but...perhaps a mystery\nfor another day.",""
GameTextEvent,416651,"Allow me to read the latest passage\nto you.",""
GameTextEvent,416652,"""In order to better understand the\ntome, Cyrus took it to a cemetery\non the outskirts of town.""",""
GameTextEvent,416653,"I suppose that is where I will\nuncover the truth.",""
GameTextEvent,416654,"...Aha.",""
GameTextEvent,416655,"I think I'm finally beginning to\nunderstand the secret of this book.",""
GameTextEvent,416656,"Would you mind telling me\nexactly how this tome came\ninto your possession?",""
GameTextEvent,416658,"Thank you. I believe I understand\nwhat's happening here.",""
GameTextEvent,416659,"Now then, let us do as the ""prophecy""\nsays and make for the graveyard.",""
GameTextEvent,416660,"I am certain it will be worth your while.",""
GameTextEvent,416661,"...Your wife passed, didn't she,\nProfessor Polius?",""
GameTextEvent,416662,"Cyrus, you've come. Why don't\nyou offer her these flowers?",""
GameTextEvent,416663,"Thank you.",""
GameTextEvent,416664,"It all happened so suddenly. We were\nstill in the midst of our research when\nshe passed.",""
GameTextEvent,416665,"I am sorry to hear that.\nShe was truly a brilliant woman.",""
GameTextEvent,416666,"I always looked forward to your\npresentations.",""
GameTextEvent,416667,"...That's kind of you to say.",""
GameTextEvent,416668,"Did you enjoy <i>The Book of Prophecy</>?",""
GameTextEvent,416669,"I did, indeed.\nIt was quite the surprise.",""
GameTextEvent,416670,"It was my wife's idea.",""
GameTextEvent,416671,"She wanted to create a tome that\nwould shock even a bookworm\nlike you, Cyrus.",""
GameTextEvent,416672,"We went through a lot of trial and\nerror before inventing something\nthat actually worked.",""
GameTextEvent,416673,"That's why I wanted the reveal\nto happen here, in front of her.",""
GameTextEvent,416674,"You really thought this through,\ndidn't you?",""
GameTextEvent,416675,"Of course. We always enjoyed\nseeing your different reactions.",""
GameTextEvent,416676,"There was no one who responded\nquite so vividly to our inventions.",""
GameTextEvent,416677,"Tell me, Cyrus...",""
GameTextEvent,416678,"When did you figure out it was\nmy doing?",""
GameTextEvent,416679,"I first noticed something was odd\nwhen I took that book in hand.",""
GameTextEvent,416680,"It was in surprisingly good condition\nfor something found in a monster's\ninnards.",""
GameTextEvent,416681,"And though the handwriting within\nwas different than your own...",""
GameTextEvent,416682,"I got the feeling it was done purposely,\nto lead me astray. And <i>that</> led me to you.",""
GameTextEvent,416683,"Hah... I see.\nDid you figure out how it works?",""
GameTextEvent,416684,"I believe the secret is in the ink.",""
GameTextEvent,416685,"And although I do not know precisely\nwhat it is made of...",""
GameTextEvent,416686,"I surmise that this special ink only\nappears once the book is dry.",""
GameTextEvent,416687,"Clever as always, Cyrus.",""
